inter_id,source,target,interaction,tissue_dataset,Tau_source,Tau_target,inter_tau,pairs_type,network_type,metastasis_dataset,signal,value,stat,pval,pval_corr,cancer_entropy,metastasis_entropy,is_curated
4148,CXCL12,GZMB,2699.0,GTEx,0.383,0.852,0.852,frequency,genecalls,autopsy,1.0,8371.0,MWU_ratio,2.1486622189615146e-07,1.1552488143224991e-05,2.5733009703333543,2.062874285111209,no
4148,CXCL12,GZMB,2699.0,GTEx,0.383,0.852,0.852,frequency,genecalls,hcmdb_ctype_2l,1.0,1860.0,MWU_ratio,0.0016345051614599,0.0343561277739367,2.5432606923036194,1.8172056050805705,no
4143,TYK2,GZMB,8794.0,GTEx,0.248,0.852,0.852,frequency,genecalls,autopsy,1.0,8371.0,MWU_ratio,2.1486622189615146e-07,1.1552488143224991e-05,2.5733009703333543,2.062874285111209,no
4143,TYK2,GZMB,8794.0,GTEx,0.248,0.852,0.852,frequency,genecalls,hcmdb_ctype_2l,1.0,1860.0,MWU_ratio,0.0016345051614599,0.0343561277739367,2.5432606923036194,1.8172056050805705,no
4144,IL2RG,GZMB,5138.0,GTEx,0.718,0.852,0.852,frequency,genecalls,autopsy,1.0,7240.0,MWU_ratio,3.186781558956619e-06,0.0001064272731209,2.5907084163990324,1.9331026258862103,no
4144,IL2RG,GZMB,5138.0,GTEx,0.718,0.852,0.852,frequency,genecalls,hcmdb_ctype_2l,1.0,1672.0,MWU_ratio,0.0025106267291626,0.0448620186030694,2.489588080579376,1.6746499632797291,no
4152,IL2RB,GZMB,5127.0,GTEx,0.835,0.852,0.852,frequency,genecalls,autopsy,1.0,4438.0,MWU_ratio,0.0009598716875012,0.0076037484461301,2.378620199410213,1.7878192054733966,no
4152,IL2RB,GZMB,5127.0,GTEx,0.835,0.852,0.852,frequency,genecalls,hcmdb_ctype_2l,1.0,1466.0,MWU_ratio,0.0016485536760801,0.0345562212870636,2.311423444691973,1.3579927329936925,no
4153,B2M,GZMB,484.0,GTEx,0.212,0.852,0.852,frequency,genecalls,autopsy,1.0,8371.0,MWU_ratio,2.1486622189615146e-07,1.1552488143224991e-05,2.5733009703333543,2.062874285111209,no
4153,B2M,GZMB,484.0,GTEx,0.212,0.852,0.852,frequency,genecalls,hcmdb_ctype_2l,1.0,1860.0,MWU_ratio,0.0016345051614599,0.0343561277739367,2.5432606923036194,1.8172056050805705,no
83,AMH,EGFR,256.0,GTEx,0.725,0.415,0.725,frequency,genecalls,autopsy,-1.0,-4603.0,MWU_ratio,0.000711075323261,0.006213046375699,2.1272886853327275,2.2290913742280463,yes
129,FGF14,EGFR,3703.0,GTEx,0.778,0.415,0.778,frequency,genecalls,autopsy,1.0,6093.0,MWU_ratio,0.0001602898942748,0.0025964907873873,2.5733009703333543,2.062874285111209,no
129,FGF14,EGFR,3703.0,GTEx,0.778,0.415,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,2072.0,MWU_ratio,0.001266020002519,0.033081276093219,2.42789093044253,2.2200177380251853,no
2095,IGF1R,RET,4837.0,GTEx,0.315,0.652,0.652,frequency,genecalls,autopsy,-1.0,-7595.0,MWU_ratio,0.0006340722329675,0.006213046375699,2.854357874080552,2.934846261646924,yes
2095,IGF1R,RET,4837.0,GTEx,0.315,0.652,0.652,frequency,genecalls,hcmdb_ctype_2l,-1.0,-2208.0,MWU_ratio,0.0031328435764136,0.0496956267942531,2.6145155104497677,2.590043564563822,yes
7358,EDN3,EDNRA,3089.0,GTEx,0.801,0.566,0.801,frequency,genecalls,autopsy,-1.0,-10636.0,MWU_ratio,4.797319715246942e-07,2.1268117404261443e-05,2.9166546912617592,2.9737997599970627,yes
1123,HP,ITGB2,4609.0,GTEx,0.886,0.631,0.886,frequency,genecalls,autopsy,1.0,9529.0,MWU_ratio,1.4393002405217892e-05,0.0003982239096129,2.746385544520359,2.544584587969763,yes
7072,FPR1,ITGAM,4037.0,GTEx,0.801,0.692,0.801,frequency,genecalls,autopsy,1.0,9887.0,MWU_ratio,3.350447552535562e-06,0.0001114023811218,2.731505430353184,2.584465280185212,no
7063,MST1,ITGAM,6308.0,GTEx,0.588,0.692,0.692,frequency,genecalls,autopsy,1.0,3555.0,MWU_ratio,0.0003722101754688,0.0044366750632531,2.9955605069769917,2.9955605069769917,no
7074,HP,ITGAM,4608.0,GTEx,0.886,0.692,0.886,frequency,genecalls,autopsy,1.0,12758.0,MWU_ratio,2.5833876066938736e-08,5.059970799810067e-06,2.8366798507467736,2.775507163660603,yes
7074,HP,ITGAM,4608.0,GTEx,0.886,0.692,0.886,frequency,genecalls,hcmdb_ctype_2l,1.0,2680.0,MWU_ratio,0.0003233828315961,0.0121547340151637,2.7918293145114217,2.440076791927249,yes
6557,THY1,ITGAM,8432.0,GTEx,0.468,0.692,0.692,frequency,genecalls,autopsy,1.0,3149.0,MWU_ratio,0.0038165313035933,0.0227282983602048,2.994954940772172,2.995387194710426,yes
2423,CD40LG,ICAM1,1425.0,GTEx,0.836,0.541,0.836,frequency,genecalls,autopsy,1.0,5264.0,MWU_ratio,0.0063907950225289,0.0318713336347518,2.66076961187075,2.398198024674663,no
2443,EDN3,ICAM1,3091.0,GTEx,0.801,0.541,0.801,frequency,genecalls,autopsy,-1.0,-10636.0,MWU_ratio,4.797319715246942e-07,2.1268117404261443e-05,2.9166546912617592,2.9737997599970627,no
265,SCT,ADCYAP1R1,7626.0,GTEx,0.792,0.569,0.792,frequency,genecalls,autopsy,-1.0,-7325.0,MWU_ratio,0.0007554276508795,0.0064889666335967,2.6593287092083613,2.617046039654576,yes
265,SCT,ADCYAP1R1,7626.0,GTEx,0.792,0.569,0.792,frequency,genecalls,hcmdb_ctype_2l,-1.0,-2195.0,MWU_ratio,0.0020958970493768,0.0395978761764904,2.5255342191393657,2.218932288305909,yes
2168,IL1B,ADRB2,5025.0,GTEx,0.806,0.613,0.806,frequency,genecalls,autopsy,1.0,6175.0,MWU_ratio,0.000310318040379,0.0039471829934785,2.462312253909122,2.2472315659700843,yes
4595,SCT,PTH1R,7631.0,GTEx,0.792,0.535,0.792,frequency,genecalls,autopsy,-1.0,-8480.0,MWU_ratio,0.0002008331611593,0.0030287264103046,2.831464160207398,2.745573114208593,yes
4595,SCT,PTH1R,7631.0,GTEx,0.792,0.535,0.792,frequency,genecalls,hcmdb_ctype_2l,-1.0,-2768.0,MWU_ratio,0.0002325347823931,0.0092892166997871,2.634822019969436,2.4636708685300563,yes
8939,SCT,RAMP2,7632.0,GTEx,0.792,0.352,0.792,frequency,genecalls,autopsy,-1.0,-8480.0,MWU_ratio,0.0002008331611593,0.0030287264103046,2.831464160207398,2.745573114208593,yes
8939,SCT,RAMP2,7632.0,GTEx,0.792,0.352,0.792,frequency,genecalls,hcmdb_ctype_2l,-1.0,-2768.0,MWU_ratio,0.0002325347823931,0.0092892166997871,2.634822019969436,2.4636708685300563,yes
8964,SCT,RAMP3,7633.0,GTEx,0.792,0.424,0.792,frequency,genecalls,autopsy,-1.0,-8480.0,MWU_ratio,0.0002008331611593,0.0030287264103046,2.831464160207398,2.745573114208593,yes
8964,SCT,RAMP3,7633.0,GTEx,0.792,0.424,0.792,frequency,genecalls,hcmdb_ctype_2l,-1.0,-2768.0,MWU_ratio,0.0002325347823931,0.0092892166997871,2.634822019969436,2.4636708685300563,yes
3167,ERBB3,ERBB4,3451.0,GTEx,0.536,0.641,0.641,frequency,genecalls,autopsy,-1.0,-5817.0,MWU_ratio,0.0079986537682091,0.0376714430682043,2.739838642646355,2.5856089384503016,yes
3169,PSEN1,ERBB4,7155.0,GTEx,0.298,0.641,0.641,frequency,genecalls,autopsy,-1.0,-4794.0,MWU_ratio,0.0102798498735775,0.0456273664470673,2.4739073312624478,2.517632213156486,no
7370,SAA1,FPR1,7612.0,GTEx,0.763,0.801,0.801,frequency,genecalls,autopsy,1.0,8935.0,MWU_ratio,1.688064112570089e-05,0.000445895959491,2.716960653071598,2.500009244410069,yes
7372,VTN,FPR1,8971.0,GTEx,0.837,0.801,0.837,frequency,genecalls,autopsy,1.0,2869.0,MWU_ratio,0.0060402552766731,0.0307117204912533,1.5941666991180168,1.9401243333353373,no
633,CD40LG,F3,1424.0,GTEx,0.836,0.316,0.836,frequency,genecalls,autopsy,1.0,5048.0,MWU_ratio,0.0081429723659785,0.038176792521016,2.6019183030984507,2.426111335715707,no
5662,PRG4,TLR2,7105.0,GTEx,0.799,0.642,0.799,frequency,genecalls,autopsy,1.0,9701.0,MWU_ratio,1.2223867911174826e-06,4.7767599296194e-05,2.659059996922109,2.4948691387494475,yes
5662,PRG4,TLR2,7105.0,GTEx,0.799,0.642,0.799,frequency,genecalls,hcmdb_ctype_2l,1.0,3741.0,MWU_ratio,2.497390410864679e-07,0.0001587924069574,2.6416101534486343,2.2513571508478094,yes
2147,FGF14,FGFR2,3705.0,GTEx,0.778,0.516,0.778,frequency,genecalls,autopsy,1.0,5495.0,MWU_ratio,0.0005003873387336,0.0052540670567028,2.6527110086827683,1.9008061656826127,yes
2147,FGF14,FGFR2,3705.0,GTEx,0.778,0.516,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,2348.0,MWU_ratio,0.0001460226430082,0.0065155132523541,2.5368569605359945,1.9784402046800444,yes
6691,APOC2,LDLR,370.0,GTEx,0.862,0.4,0.862,frequency,genecalls,hcmdb_ctype_2l,1.0,2706.0,MWU_ratio,0.000343887693578,0.0125680404508725,2.7098345557895427,2.472963442149656,yes
9326,HP,CD163,4606.0,GTEx,0.886,0.529,0.886,frequency,genecalls,autopsy,1.0,11083.0,MWU_ratio,1.3212379168856524e-06,5.13656648610776e-05,2.8366798507467736,2.775507163660603,yes
9326,HP,CD163,4606.0,GTEx,0.886,0.529,0.886,frequency,genecalls,hcmdb_ctype_2l,1.0,2474.0,MWU_ratio,0.0009927988924938,0.0294427188467461,2.730053274643065,2.4539525854051774,yes
536,CD40LG,APP,1414.0,GTEx,0.836,0.149,0.836,frequency,genecalls,autopsy,1.0,5551.0,MWU_ratio,0.0043149398911943,0.0238075395306724,2.637397393650456,2.45013919525338,no
353,FGF14,PDGFRA,3710.0,GTEx,0.778,0.441,0.778,frequency,genecalls,autopsy,1.0,6093.0,MWU_ratio,0.0001602898942748,0.0025964907873873,2.5733009703333543,2.062874285111209,no
353,FGF14,PDGFRA,3710.0,GTEx,0.778,0.441,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,2072.0,MWU_ratio,0.001266020002519,0.033081276093219,2.42789093044253,2.2200177380251853,no
400,FGF14,PDGFRB,3711.0,GTEx,0.778,0.35,0.778,frequency,genecalls,autopsy,1.0,6093.0,MWU_ratio,0.0001602898942748,0.0025964907873873,2.5733009703333543,2.062874285111209,no
400,FGF14,PDGFRB,3711.0,GTEx,0.778,0.35,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,2072.0,MWU_ratio,0.001266020002519,0.033081276093219,2.42789093044253,2.2200177380251853,no
889,FGF13,IGF1R,3696.0,GTEx,0.666,0.315,0.666,frequency,genecalls,autopsy,-1.0,-6925.0,MWU_ratio,0.0024789017603274,0.0162706097359671,2.719443925901284,2.845615981773265,no
891,FGF14,IGF1R,3708.0,GTEx,0.778,0.315,0.778,frequency,genecalls,autopsy,1.0,5527.0,MWU_ratio,0.0004638263061117,0.005130354335949,2.5364670196993724,2.044223508027138,no
891,FGF14,IGF1R,3708.0,GTEx,0.778,0.315,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,1997.0,MWU_ratio,0.0014427866683978,0.0343561277739367,2.394598780829489,2.1764462990364044,no
852,EGFR,IGF1R,3262.0,GTEx,0.415,0.315,0.415,frequency,genecalls,hcmdb_ctype_2l,-1.0,-1003.0,MWU_ratio,0.0021278019963776,0.0395978761764904,2.825526512336517,2.7019711555665777,yes
893,ITGB3,IGF1R,5448.0,GTEx,0.611,0.315,0.611,frequency,genecalls,hcmdb_ctype_2l,-1.0,-1855.0,MWU_ratio,0.0007024107311439,0.0217861539781624,2.7646605699641755,2.6380225454369968,no
2058,FGF14,MET,3709.0,GTEx,0.778,0.496,0.778,frequency,genecalls,autopsy,1.0,5753.0,MWU_ratio,0.0001292936149641,0.0022125844131892,2.4562011832764648,2.003533636788337,no
2058,FGF14,MET,3709.0,GTEx,0.778,0.496,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,2314.0,MWU_ratio,0.0001153533599255,0.0053996695474329,2.3967109547386687,2.042939576732346,no
2584,FGF14,FGFR1,3704.0,GTEx,0.778,0.272,0.778,frequency,genecalls,autopsy,1.0,6093.0,MWU_ratio,0.0001602898942748,0.0025964907873873,2.5733009703333543,2.062874285111209,yes
2584,FGF14,FGFR1,3704.0,GTEx,0.778,0.272,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,2072.0,MWU_ratio,0.001266020002519,0.033081276093219,2.42789093044253,2.2200177380251853,yes
2651,FGF14,FGFR4,3707.0,GTEx,0.778,0.681,0.778,frequency,genecalls,autopsy,1.0,4535.0,MWU_ratio,0.0023328041994833,0.0155814877852712,2.484906649788001,1.943575044141387,yes
2651,FGF14,FGFR4,3707.0,GTEx,0.778,0.681,0.778,frequency,genecalls,hcmdb_ctype_2l,1.0,1884.0,MWU_ratio,0.0014210508694407,0.0343561277739367,2.435738601827367,1.9510271686780896,yes
4463,GZMB,IGF2R,4346.0,GTEx,0.852,0.35,0.852,frequency,genecalls,autopsy,1.0,8371.0,MWU_ratio,2.1486622189615146e-07,1.1552488143224991e-05,2.5733009703333543,2.062874285111209,yes
4463,GZMB,IGF2R,4346.0,GTEx,0.852,0.35,0.852,frequency,genecalls,hcmdb_ctype_2l,1.0,1860.0,MWU_ratio,0.0016345051614599,0.0343561277739367,2.5432606923036194,1.8172056050805705,yes
1625,THBS4,ITGB4,8417.0,GTEx,0.611,0.504,0.611,frequency,genecalls,hcmdb_ctype_2l,-1.0,-1740.0,MWU_ratio,0.0018517014091497,0.0370826292698483,2.7660891986188814,2.636147070010401,no
903,IGF1R,KIT,4827.0,GTEx,0.315,0.46,0.46,frequency,genecalls,hcmdb_ctype_2l,-1.0,-2039.0,MWU_ratio,9.601050454336734e-05,0.0047261945139735,2.7681739027920806,2.638914016079064,yes
1077,IGF1R,MUC1,4831.0,GTEx,0.315,0.632,0.632,frequency,genecalls,hcmdb_ctype_2l,-1.0,-1836.0,MWU_ratio,0.0003760560211529,0.0129832915900299,2.7697551312369386,2.6387944100018674,yes
1083,ERBB4,MUC1,3460.0,GTEx,0.641,0.632,0.641,frequency,genecalls,autopsy,-1.0,-6997.0,MWU_ratio,0.0015483778807719,0.0114074370399725,2.721799982115746,2.646267760174092,yes
2322,TGFB1,CD28,8174.0,GTEx,0.382,0.795,0.795,frequency,genecalls,autopsy,1.0,6008.0,MWU_ratio,0.0050131839042436,0.026576886138511,2.7113118813462416,2.63502327950055,no
2359,PTPN6,CD3G,7229.0,GTEx,0.607,0.872,0.872,frequency,genecalls,autopsy,1.0,5551.0,MWU_ratio,0.0043149398911943,0.0238075395306724,2.637397393650456,2.45013919525338,no
